image,x,y,width,height,label,label_id
1/58781.jpg,97.0,157.0,367.0,364.0,Flavor/excitement,24448
7/135197.jpg,438.0,487.0,75.0,341.0,Suffering,4942
7/135197.jpg,124.0,217.0,448.0,480.0,prosthetic,24449
7/135197.jpg,218.0,213.0,481.0,493.0,health,273
7/135197.jpg,208.0,370.0,399.0,500.0,Consequence,5846
7/135197.jpg,228.0,275.0,435.0,500.0,health,273
10/170101.png,157.0,435.0,0.0,147.0,Smoking,763
10/170101.png,128.0,316.0,49.0,440.0,dont smoke,24450
10/170101.png,167.0,15.0,400.0,153.0,Smoking while sleeping,24451
1/165111.jpg,71.0,49.0,345.0,453.0,original,8241
1/165111.jpg,158.0,145.0,305.0,298.0,wealth/luxery ,24452
1/165111.jpg,160.0,126.0,317.0,415.0,foreign/exotic,24453
1/165111.jpg,152.0,38.0,308.0,426.0,exotic/worldly,24454
1/165111.jpg,122.0,26.0,375.0,468.0,foreign,676
6/131096.jpg,55.0,46.0,399.0,363.0,disorder,4593
6/131096.jpg,372.0,128.0,64.0,290.0,double/verified ,24455
6/131096.jpg,102.0,144.0,340.0,283.0,Tired/Sleepy,24456
6/131096.jpg,101.0,166.0,332.0,346.0,alert,5356
6/131096.jpg,384.0,143.0,100.0,291.0,sharp,298
5/51405.jpg,75.0,60.0,455.0,434.0,Glamour,748
5/51405.jpg,63.0,59.0,397.0,422.0,party,323
5/51405.jpg,423.0,19.0,82.0,411.0,diverse,95
5/51405.jpg,72.0,66.0,423.0,241.0,different,982
5/51405.jpg,66.0,81.0,437.0,409.0,rockstar,24457
10/177989.png,95.0,163.0,396.0,420.0,Bikini,5502
10/177989.png,94.0,138.0,368.0,439.0,vegetarianism,24458
10/177989.png,61.0,13.0,399.0,499.0,Natural,145
10/177989.png,96.0,177.0,339.0,420.0,Christmas,1610
10/177989.png,8.0,189.0,475.0,442.0,Animal Cruelty/Vegetarianism,24459
9/66559.jpg,88.0,44.0,423.0,311.0,regeneration/renewal,24460
9/66559.jpg,253.0,34.0,439.0,301.0,New Life,24461
9/66559.jpg,170.59999084472656,150.2197265625,330.6000061035156,223.81982421875,save a life,24462
9/66559.jpg,88.0,6.0,447.0,313.0,renewal,9909
9/66559.jpg,246.0,20.0,423.0,301.0,life giving/renewal ,24463
3/3653.jpg,64.0,217.0,229.0,384.0,Male dominance,24464
3/3653.jpg,24.0,126.0,467.0,397.0,power/dominance ,24465
3/3653.jpg,320.0,383.0,57.0,264.0,Abuse/Misogyny,24466
3/3653.jpg,22.0,145.0,307.0,416.0,domination,1519
3/3653.jpg,46.0,116.0,374.0,406.0,abusive,4272
10/172224.png,11.0,138.0,482.0,357.0,Perfect Combination/Addition,24467
10/172224.png,16.0,138.0,468.0,394.0,equation,3506
10/172224.png,19.0,145.0,478.0,391.0,Equation/Ease,24468
10/177701.png,61.0,65.0,457.0,444.0,Hearing/Loudness/Deaf,24469
10/177701.png,55.0,311.0,432.0,89.0,environment,637
10/177701.png,85.0,42.0,427.0,216.0,culture,689
10/177701.png,455.0,321.0,30.0,72.0,Environment,183
10/177701.png,74.0,91.0,434.0,282.0,Deforestation,10276
4/1094.jpg,28.0,24.0,265.0,189.0,discovery/brave,24470
4/1094.jpg,3.0,213.0,500.0,3.0,innovation,623
4/1094.jpg,32.0,44.0,216.0,173.0,Exploration/ Accomplishments,24471
4/1094.jpg,448.0,418.0,32.0,56.0,innovation,623
4/1094.jpg,63.0,171.0,209.0,26.0,Innovative,24472
2/98752.jpg,17.0,33.0,478.0,494.0,fashion,128
2/98752.jpg,35.0,38.0,443.0,385.0,style,1194
2/98752.jpg,23.0,30.0,455.0,497.0,active/adventurous,2414
2/98752.jpg,20.0,27.0,451.0,498.0,style/clothes/fashion,24473
2/98752.jpg,12.0,52.0,463.0,486.0,style,1194
10/176483.png,128.0,13.0,263.0,132.0,refreshing,1016
10/176483.png,231.0,83.0,497.0,263.0,Health,234
10/176483.png,236.0,30.0,490.0,318.0,Sports/Fitness,24474
10/176483.png,7.0,26.0,263.0,327.0,Humpty Dumpty,24475
10/176483.png,30.0,57.0,267.0,283.0,enjoyment,5624
1/150031.jpg,19.0,402.0,489.0,495.0,Danger/Death,164
1/150031.jpg,119.0,15.0,392.0,149.0,Cellphone Screen,24476
1/150031.jpg,91.0,27.0,400.0,132.0,occasion,24477
1/150031.jpg,87.0,165.0,484.0,357.0,car,6228
1/150031.jpg,14.0,403.0,488.0,487.0,Key,24478
1/100411.jpg,6.0,308.0,371.0,478.0,footprints,24137
1/100411.jpg,43.21999740600586,168.83984375,477.66998291015625,465.509765625,monsters/superpowers,24479
1/100411.jpg,45.0,161.0,427.0,458.0,glowing,24480
1/100411.jpg,52.11000061035156,315.2099609375,364.3299865722656,481.8798828125,tired,5371
1/100411.jpg,12.0,310.0,375.0,470.0,Fear,1664
8/53778.jpg,371.0,276.0,117.0,5.0,wimbledon,24481
8/53778.jpg,84.0,53.0,414.0,259.0,rule/circumstance ,24482
8/53778.jpg,95.0,203.0,327.0,365.0,clean,55
8/53778.jpg,139.0,18.0,355.0,239.0,Tennis,24483
8/53778.jpg,104.0,106.0,240.0,217.0,water,2299
4/54524.jpg,286.55999755859375,86.31982421875,472.1099853515625,359.64990234375,insurance,7592
4/54524.jpg,29.0,119.0,232.0,349.0,danger,201
4/54524.jpg,20.0,49.0,461.0,386.0,danger/harmful,5592
4/54524.jpg,285.0,223.0,451.0,391.0,relief/ calm,24484
4/54524.jpg,255.0,104.0,475.0,357.0,insurance/pain,24485
10/176916.png,6.0,20.0,485.0,341.0,Big Serving,24486
10/176916.png,19.0,55.0,496.0,309.0,food,532
10/176916.png,480.0,264.0,19.0,61.0,hunger,386
10/176916.png,35.0,171.0,454.0,244.0,antigay/homophobia,24487
10/176916.png,23.0,11.0,462.0,330.0,Hederosexual,24488
3/10413.jpg,104.0,60.0,415.0,487.0,Design/ blueprints/,24489
3/10413.jpg,379.0,419.0,186.0,139.0,Blue print,24490
3/10413.jpg,348.0,39.0,490.0,154.0,Design,9346
3/10413.jpg,186.0,4.0,422.0,436.0,design/ alcohol,24491
3/10413.jpg,321.0,143.0,496.0,440.0,innovative/creative,1673
10/172428.png,162.0,315.0,328.0,161.0,Fun/Fluffy,24492
10/172428.png,310.0,86.0,405.0,409.0,Dress Up/Play,24493
10/172428.png,7.0,9.0,487.0,388.0,imagination/childhood/dress up,24494
10/172428.png,141.0,62.0,443.0,415.0,childhood/innocence,19409
10/172428.png,309.0,87.0,412.0,413.0,play,2613
10/172076.png,140.0,267.0,377.0,444.0,Hot/Fever,24495
10/172076.png,105.0,229.0,401.0,448.0,eating ice cream,20290
10/172076.png,189.0,264.0,314.0,475.0,oral sex,3228
10/172076.png,5.0,27.0,492.0,456.0,rich/beauty,24496
10/172076.png,140.0,281.0,346.0,466.0,Dark/For all people/Delicious,24497
2/21642.jpg,16.0,66.0,464.0,444.0,credibility,3952
2/21642.jpg,19.0,149.0,468.0,440.0,Travel/Adventure,4995
2/21642.jpg,56.0,118.0,476.0,464.0,City / Travel,24498
2/21642.jpg,469.0,471.0,28.0,78.0,booked/ready,24499
2/21642.jpg,108.0,228.0,447.0,423.0,travel,1102
10/170124.png,135.0,99.0,500.0,267.0,"Speed, Fast",24500
10/170124.png,145.0,69.0,499.0,307.0,fast service,311
10/170124.png,180.0,82.0,500.0,289.0,speed,314
10/170124.png,151.9099884033203,125.5498046875,493.72998046875,291.91015625,speed,314
10/170124.png,338.0,250.0,500.0,117.0,speed,314
1/37101.jpg,6.0,148.0,484.0,472.0,Sex/Wetness,24501
1/37101.jpg,456.0,437.0,17.0,238.0,water/refreshing/relaxed/refreshed/sustained/whole,24502
1/37101.jpg,4.0,151.0,500.0,475.0,sex,30
1/37101.jpg,31.0,214.0,483.0,463.0,health/fluidity,24503
1/37101.jpg,491.0,228.0,16.0,473.0,sexuality,29
0/135240.jpg,353.79998779296875,294.009765625,133.8000030517578,56.41015625,Smoking/Tasteless,24504
0/135240.jpg,91.0,57.0,396.0,280.0,Danger ,1819
0/135240.jpg,396.0,60.0,74.0,303.0,disgust,14063
0/135240.jpg,35.0,60.0,445.0,335.0,food,532
0/135240.jpg,126.0,65.0,372.0,272.0,Smoking,763
2/96272.jpg,12.10999870300293,283.6201171875,497.66998291015625,494.7294921875,java,15544
2/96272.jpg,22.0,79.0,484.0,446.0,coffee,407
2/96272.jpg,95.0,198.0,402.0,418.0,hot/ awake,24505
2/96272.jpg,2.0,275.0,500.0,400.0,Vastness/Earthly,24506
2/96272.jpg,10.0,220.0,499.0,435.0,coffee/ocean,24507
10/173346.png,72.0,144.0,428.0,381.0,Protection/Helpful,24508
10/173346.png,57.0,140.0,442.0,375.0,umbrella,12883
10/173346.png,47.0,126.0,440.0,386.0,bad weather/umbrella/rain,24509
10/173346.png,15.0,16.0,446.0,382.0,Rainy day/Preparedness,24510
10/173346.png,69.0,129.0,433.0,383.0,Protection,115
10/173027.png,28.0,20.0,433.0,499.0,Motherhood/Long lasting,24511
10/173027.png,73.0,110.0,468.0,327.0,Parenthood,24512
10/173027.png,5.0,6.0,428.0,339.0,flattering/durable,24513
10/173027.png,251.0,120.0,455.0,416.0,Family,579
7/81767.jpg,201.0,122.0,370.0,331.0,excitement/happiness,24514
7/81767.jpg,33.0,194.0,215.0,320.0,excited,15370
7/81767.jpg,343.0,137.0,183.0,329.0,happy/laughing,24515
7/81767.jpg,0.0,175.0,500.0,351.0,exciting/happy,24516
7/81767.jpg,4.0,129.0,469.0,336.0,model,2211
4/13694.jpg,193.0,121.0,438.0,359.0,waste,2020
4/13694.jpg,251.0,75.0,427.0,338.0,INVEST,24517
4/13694.jpg,207.0,141.0,447.0,463.0,Pipeline/Bank,24518
4/13694.jpg,439.0,500.0,225.0,243.0,bank,19063
4/13694.jpg,256.0,149.0,427.0,500.0,wealth,193
8/103118.jpg,254.0,158.0,435.0,411.0,helping/fixing/saving,24519
8/103118.jpg,271.0,151.0,354.0,323.0,conservation,8717
8/103118.jpg,225.0,192.0,384.0,312.0,nature,69
8/103118.jpg,255.0,158.0,348.0,332.0,fix,24520
8/103118.jpg,235.0,194.0,368.0,321.0,Environment,183
10/172741.png,26.0,48.0,354.0,424.0,beauty,58
10/172741.png,38.0,19.75,341.0,386.75,beauty,58
10/172741.png,66.0,24.0,256.0,221.0,Beauty/Happiness,8787
3/141523.jpg,384.0,106.0,122.0,338.0,Pure/Color,24521
3/141523.jpg,250.0,49.0,497.0,291.0,perspective,5550
3/141523.jpg,298.0,48.0,484.0,347.0,Nature,43
3/141523.jpg,196.0,140.0,461.0,329.0,Danger ,1819
3/141523.jpg,285.0,79.0,492.0,316.0,organic,1576
10/174222.png,296.0,4.0,171.0,494.0,Support/Family,24522
10/174222.png,172.0,16.0,321.0,497.0,tower,22461
10/174222.png,159.0,15.0,296.0,497.0,Strength/Dependence,24523
10/174222.png,171.0,1.0,298.0,472.0,responsibility,3313
10/174222.png,125.0,10.0,360.0,497.0,balance/strength,24524
10/173530.png,49.0,328.0,378.0,392.0,Holiday/Christmas,1198
10/173530.png,29.0,7.0,475.0,231.0,Romance,5682
10/173530.png,10.0,7.0,497.0,287.0,Love/Craving,3857
10/173530.png,176.0,18.0,384.0,224.0,Addicting/Love in the air,24525
10/173530.png,231.0,7.0,314.0,88.0,love,539
8/46258.jpg,16.0,16.0,473.0,148.0,Art,651
8/46258.jpg,398.0,333.0,451.0,424.0,Moving Up,24526
8/46258.jpg,3.0,110.0,496.0,465.0,Capability,12709
8/46258.jpg,410.0,460.0,0.0,127.0,reading,4873
8/46258.jpg,17.0,398.0,393.0,454.0,computer equipment,24527
5/121055.jpg,70.0,246.0,494.0,410.0,Danger/Drowning,24528
5/121055.jpg,438.0,55.0,96.0,449.0,danger,201
5/121055.jpg,122.0,76.0,394.0,348.0,death,68
5/121055.jpg,182.0,178.0,497.0,451.0,accident/ death/ unwatched,24529
5/121055.jpg,136.0,100.0,399.0,308.0,death,68
0/19120.jpg,69.0,54.0,427.0,359.0,hilarity/fun,24530
0/19120.jpg,141.0,78.0,385.0,331.0,demanding,24531
0/19120.jpg,106.0,95.0,409.0,320.0,KFCBucket/Advertisement,24532
0/19120.jpg,406.0,341.0,79.0,70.0,Hunger,797
0/19120.jpg,137.0,102.0,367.0,298.0,Excitement/Hunger,24533
1/10521.jpg,56.0,55.0,457.0,476.0,sex,30
1/10521.jpg,40.0,153.0,487.0,442.0,Sex/Perfection,24534
1/10521.jpg,110.0,51.0,496.0,391.0,Efficiency,4864
1/10521.jpg,1.0,240.0,296.0,490.0,sexy/rugged,24535
1/10521.jpg,30.0,8.0,446.0,493.0,sex appeal/beauty/attrativeness,24536
10/170638.png,8.0,61.0,493.0,345.0,halloween,71
10/170638.png,15.0,101.0,489.0,342.0,Courage,4584
10/170638.png,22.0,343.0,478.0,101.0,fear,2742
10/170638.png,488.0,338.0,13.0,101.0,COURAGE/FEAR,24537
10/170638.png,14.0,77.0,478.0,347.0,spider,14167
10/177593.png,449.0,459.0,54.0,22.0,Beauty,93
10/177593.png,200.0,275.0,395.0,442.0,jewelry,8919
10/177593.png,13.0,8.0,498.0,453.0,Beauty,93
10/177593.png,350.0,164.0,222.0,427.0,color/sophistication,24538
10/177593.png,426.0,417.0,162.0,288.0,Fashion,2229
10/171005.png,500.0,500.0,1.0,0.0,Christmas storage,24539
10/171005.png,195.0,378.0,486.0,499.0,usability/storage,24540
8/70618.jpg,47.0,79.0,444.0,421.0,Question,9526
8/70618.jpg,124.0,107.0,385.0,362.0,unknown,14719
8/70618.jpg,113.0,101.0,393.0,373.0,question/united states,24541
8/70618.jpg,116.0,66.0,390.0,376.0,questions,24542
8/70618.jpg,160.0,66.0,340.0,410.0,Uncertainty ,24543
10/170830.png,138.0,182.0,486.0,365.0,Awake,12376
10/170830.png,220.0,204.0,411.0,387.0,mystery rule breaking ,24544
10/170830.png,187.0,175.0,434.0,392.0,nocturnal,24545
10/170830.png,166.0,173.0,462.0,403.0,Night life,18191
10/170830.png,72.0,334.0,133.0,455.0,Soda ,15328
1/47841.jpg,85.0,141.0,480.0,463.0,food,532
1/47841.jpg,17.0,22.0,218.0,117.0,Choice/Variety,545
1/47841.jpg,4.0,481.0,494.0,9.0,savings/delcious,24546
1/47841.jpg,492.0,408.0,0.0,143.0,value/variety,24547
1/47841.jpg,244.0,5.0,479.0,471.0,choice,4208
10/172221.png,86.0,18.0,383.0,482.0,Fresh/Natural Ingrediants,24548
10/172221.png,8.0,245.0,128.0,478.0,fresh,601
10/172221.png,84.0,17.0,414.0,473.0,natural/healthy/flavorful/simple,20450
10/172221.png,11.0,13.0,167.0,475.0,natural/real,188
10/172221.png,11.0,10.0,126.0,402.0,Farm fresh,3950
1/106691.jpg,173.0,174.0,473.0,428.0,Energy,290
1/106691.jpg,101.0,143.0,477.0,414.0,Lightness,5422
1/106691.jpg,321.0,267.0,461.0,383.0,energy,496
1/106691.jpg,455.0,268.0,289.0,376.0,Air/shoes,24549
1/106691.jpg,278.0,272.0,451.0,387.0,rocket/flying,24550
0/165250.jpg,118.0,31.0,362.0,184.0,Traditional,16685
0/165250.jpg,95.0,144.0,452.0,472.0,Reverse,24551
0/165250.jpg,93.0,188.0,380.0,401.0,meal/fresh/quality,24552
0/165250.jpg,67.0,185.0,386.0,417.0,handcrafted,6053
0/165250.jpg,381.0,396.0,74.0,168.0,Versatile/Fishy,24553
2/94012.jpg,108.77999877929688,97.7294921875,446.55999755859375,318.83984375,yummy,2657
2/94012.jpg,405.0,131.0,237.0,184.0,crumbs,24554
2/94012.jpg,72.0,112.0,465.0,327.0,parts/small/unimportant,24555
2/94012.jpg,366.0,128.0,238.0,189.0,small/worthless,24556
2/94012.jpg,69.0,109.0,440.0,326.0,bottom of the food chain,24557
0/81820.jpg,19.0,232.0,466.0,387.0,adventure,500
0/81820.jpg,4.0,74.0,496.0,338.0, adventure/mystery,24558
0/81820.jpg,7.0,16.0,493.0,429.0,Otherworldly/Epic,24559
0/81820.jpg,0.0,294.0,438.0,474.0,deity,24560
0/81820.jpg,3.0,295.0,281.0,497.0,Advanced,24561
0/115420.jpg,313.0,49.0,205.0,243.0,High Energy,24562
0/115420.jpg,72.0,57.0,344.0,387.0,Excitement,1861
0/115420.jpg,126.0,39.0,439.0,455.0,refreshment,2133
0/115420.jpg,55.0,50.0,450.0,456.0,change,1829
0/115420.jpg,232.0,314.0,462.0,444.0,Up the river with out a paddle,24563
4/46724.jpg,486.0,17.0,227.0,462.0,classy,3279
4/46724.jpg,79.0,61.0,470.0,453.0,fashion,128
4/46724.jpg,59.0,28.0,296.0,197.0,Jungle/Beng wild/Being fashion forward/Excitement,24564
4/46724.jpg,242.0,183.0,454.0,449.0,fashion,128
4/46724.jpg,277.8399963378906,426.4599609375,45.209999084472656,92.7802734375,nature/wild,13442
9/118049.jpg,323.0,112.0,473.0,455.0,Cold / Snow,24565
9/118049.jpg,332.0,140.0,432.0,354.0,Serenity,12415
9/118049.jpg,428.0,442.0,304.0,125.0,Cool,518
9/118049.jpg,311.0,115.0,462.0,393.0,free/ clear,24566
9/118049.jpg,291.0,57.0,445.0,442.0,cool,606
2/127672.jpg,325.0,289.0,153.0,119.0,accident,910
2/127672.jpg,28.0,125.0,472.0,274.0,wreck/destruction,24567
2/127672.jpg,162.0,104.0,295.0,259.0,Fight/conflict,24568
2/127672.jpg,49.0,99.0,478.0,277.0,crash/injury/death,24569
2/127672.jpg,33.0,52.0,489.0,326.0,harmful,714
2/70412.jpg,192.11000061035156,17.849609375,488.7799987792969,487.849609375,helpful,6702
2/70412.jpg,190.0,18.0,473.0,479.0,light,3466
2/70412.jpg,450.0,495.0,203.0,4.0,Light/Lateness,24570
2/70412.jpg,195.0,21.0,477.0,352.0,night,10510
2/70412.jpg,254.0,152.0,433.0,346.0,power,2270
9/127719.jpg,435.0,17.0,123.0,355.0,violence/collision/crash,24571
9/127719.jpg,97.0,74.0,446.0,304.0,Accident/Death,24572
9/127719.jpg,27.0,48.0,500.0,373.0,accident/death,7196
9/127719.jpg,211.0,29.0,408.0,286.0,deadly/violent,24573
9/127719.jpg,429.0,33.0,64.0,292.0,death,68
6/46226.jpg,27.0,39.0,467.0,447.0,wild,2034
6/46226.jpg,500.0,482.0,7.0,5.0,Preservation/wildlife,24574
6/46226.jpg,9.0,26.0,495.0,445.0,animal appeal,24575
6/46226.jpg,476.0,30.0,76.0,438.0,cruelty,842
6/46226.jpg,37.0,87.0,468.0,411.0,wildlife,863
10/171521.png,13.0,30.0,496.0,338.0,Submergence,24576
10/171521.png,157.0,192.0,497.0,336.0,Destruction/Apocolypse,24577
10/171521.png,155.0,334.0,497.0,195.0,global warming,243
10/171521.png,165.0,236.0,500.0,368.0,urban decay,24578
10/176029.png,41.0,43.0,343.0,463.0,candy,1858
10/176029.png,39.0,45.0,302.0,452.0,food quality,24579
10/176029.png,387.0,362.0,36.0,53.0,Coco beans,24580
10/176029.png,216.0,302.0,20.0,65.0,natural flavor,24581
10/176029.png,24.0,61.0,240.0,220.0,chocolate/mint,24582
10/171087.png,174.0,49.0,486.0,306.0,kid fun,3668
10/171087.png,298.0,49.0,484.0,332.0,Playful,12738
10/171087.png,457.0,321.0,309.0,30.0,cute,1227
10/171087.png,17.0,230.0,142.0,149.0,Amazing ,24583
1/115931.jpg,17.0,121.0,436.0,324.0,fall,7067
1/115931.jpg,391.0,314.0,30.0,105.0,Reliable,24584
1/115931.jpg,39.0,116.0,458.0,311.0,slices,24585
1/115931.jpg,20.0,123.0,471.0,302.0,Life/Business,24586
1/115931.jpg,30.0,144.0,472.0,301.0,endurance,4488
0/164830.jpg,170.0,223.0,426.0,357.0,mess,3184
0/164830.jpg,17.0,35.0,464.0,305.0,SPONTANEITY/GOOD TIMES/GOOD FRIENDS/GOOD WINE,24587
0/164830.jpg,16.0,63.0,422.0,344.0,Friends/Secrets/Intoxication,24588
0/164830.jpg,309.0,190.0,74.0,356.0,socialization,24589
0/164830.jpg,60.0,27.0,484.0,407.0,Good company,24590
1/119291.jpg,153.0,60.0,384.0,483.0,Spy,24591
1/119291.jpg,163.0,59.0,325.0,491.0,Class/Wealth,18099
1/119291.jpg,119.0,27.0,348.0,243.0,gentleman/sophisticated,24592
1/119291.jpg,171.0,67.0,347.0,468.0,Business,1777
1/119291.jpg,137.0,14.0,402.0,485.0,fashion,128
10/173877.png,90.0,71.0,422.0,443.0,Fight/Verbal Abuse,24593
10/173877.png,80.0,53.0,422.0,416.0,verbal abuse/unhappy/pain,24594
10/173877.png,58.0,50.0,425.0,448.0,Family,579
10/173877.png,61.0,73.0,409.0,427.0,Anger/Language/Family,24595
10/173877.png,64.0,54.0,464.0,276.0,Bad example,24596
10/173698.png,32.0,356.0,147.0,453.0,Dead/Bury,24597
10/173698.png,40.0,359.0,139.0,449.0,Hesitation/Fear of car coming,24598
10/173698.png,48.0,231.0,435.0,442.0,Chicken crossing road joke,24599
10/173698.png,11.0,260.0,471.0,469.0,Why did the chicken cross the road,24600
10/173698.png,14.0,203.0,486.0,452.0,safety/protection,3745
7/92537.jpg,232.0,115.0,285.0,216.0,success,5877
7/92537.jpg,223.0,104.0,292.0,207.0,sports/soccer,10072
7/92537.jpg,212.0,88.0,311.0,292.0,Athletic,4120
7/92537.jpg,163.0,27.0,451.0,114.0,Designed,24601
7/92537.jpg,217.0,83.0,305.0,238.0,effort/achievement,24602
3/34693.jpg,22.0,132.0,226.0,381.0,Crowding,24603
3/34693.jpg,14.0,152.0,215.0,384.0,State,24604
3/34693.jpg,12.0,152.0,218.0,382.0,space/crowd,24605
3/34693.jpg,362.0,9.0,500.0,290.0,culture,689
3/34693.jpg,4.0,148.0,204.0,375.0,Cramped/Tight space,24606
5/132505.jpg,196.0,80.0,394.0,252.0,Music,1129
5/132505.jpg,64.0,41.0,406.0,281.0,music,131
5/132505.jpg,63.0,56.0,395.0,269.0,Art,651
5/132505.jpg,107.0,31.0,454.0,310.0,sound/music,24607
5/132505.jpg,224.0,129.0,395.0,257.0,awareness,2662
10/170150.png,19.0,81.0,492.0,488.0,authenticity,24608
10/170150.png,196.0,109.0,386.0,248.0,Another Cowboy,24609
10/170150.png,3.0,101.0,492.0,486.0,memories quality freedom  childhood,24610
10/170150.png,193.0,113.0,382.0,213.0,stylish,1331
7/32157.jpg,202.0,107.0,433.0,481.0,people,12427
7/32157.jpg,183.0,18.0,443.0,374.0,confident / rested / relief,24611
7/32157.jpg,172.0,17.0,411.0,257.0,happy,2922
7/32157.jpg,216.0,42.0,393.0,343.0,aged well,24612
7/32157.jpg,199.0,12.0,401.0,476.0,happy/fit,24613
6/96686.jpg,56.0,132.0,480.0,333.0,peace of mind,24614
6/96686.jpg,158.0,145.0,362.0,357.0,Health,234
6/96686.jpg,41.0,99.0,498.0,380.0,meditation ,24615
6/96686.jpg,104.0,141.0,410.0,226.0,Peaceful,24616
6/96686.jpg,352.0,88.0,165.0,377.0,relax,458
1/82941.jpg,111.0,93.0,426.0,372.0,Snap,24617
1/82941.jpg,85.0,123.0,413.0,351.0,break/damage,24618
1/82941.jpg,91.0,87.0,430.0,379.0,android,24619
1/82941.jpg,142.0,113.0,336.0,319.0,Pain,1189
1/82941.jpg,78.0,125.0,401.0,390.0,Broken,1966
7/42667.jpg,274.0,339.0,405.0,463.0,Sensual,5563
7/42667.jpg,32.0,27.0,412.0,445.0,Luxury/Pampered,24620
7/42667.jpg,41.0,89.0,467.0,476.0,entertasinment,24621
7/42667.jpg,12.0,10.0,491.0,495.0,pampered/seduction,24622
7/42667.jpg,31.0,6.0,492.0,494.0,luxury/decadence,24623
10/173248.png,5.0,19.0,284.0,500.0,Beauty/Feminine,3173
10/173248.png,6.0,6.0,308.0,442.0,beauty,58
10/173248.png,20.0,28.0,231.0,323.0,Youth/Beauty/Contentedness,24624
9/148449.jpg,162.0,67.0,444.0,328.0,Need,21866
9/148449.jpg,231.0,73.0,368.0,230.0,Thought/Choice/Search,24625
9/148449.jpg,277.0,129.0,381.0,48.0,milk,6873
9/148449.jpg,145.0,120.0,494.0,380.0,Immovable,24626
9/148449.jpg,471.0,97.0,142.0,311.0,innovation,623
10/174183.png,223.0,50.0,380.0,326.0,Pleasure,8261
10/174183.png,257.0,136.0,368.0,315.0,Craving/Longing,24627
10/174183.png,179.0,35.0,472.0,327.0,longing,24628
10/174183.png,74.0,96.0,419.0,439.0,Luxury/glamour,24629
10/174183.png,222.0,150.0,379.0,313.0,sex appeal/sensuality,24630
6/80806.jpg,209.0,28.0,352.0,153.0,Stained,24631
6/80806.jpg,212.0,38.0,354.0,149.0,stain ,24632
6/80806.jpg,318.0,43.0,182.0,435.0,stains,24633
6/80806.jpg,211.0,35.0,310.0,431.0,Stains,9791
6/80806.jpg,300.0,410.0,190.0,62.0,QUALITY,12372
10/170926.png,147.0,83.0,394.0,214.0,partnership,4000
10/170926.png,175.0,92.0,341.0,184.0,BREAKFAST,20630
10/170926.png,184.0,182.0,365.0,307.0,FOREVER,24634
10/170926.png,146.0,82.0,377.0,194.0,companionship,2232
10/170926.png,122.0,88.0,464.0,344.0,fun,110
4/50914.jpg,183.0,415.0,487.0,80.0,Growth,5458
4/50914.jpg,243.0,104.0,426.0,411.0,Florist,24635
4/50914.jpg,234.0,137.0,459.0,415.0,beauty,58
4/50914.jpg,205.0,81.0,482.0,437.0,flowers/beauty,24636
4/50914.jpg,239.39999389648438,99.3095703125,457.0,410.509765625,Beautiful/Fresh,24637
10/170231.png,69.0,21.0,441.0,414.0,Juicy,20887
10/174306.png,259.0,48.0,370.0,177.0,Space,3053
10/174306.png,4.0,125.0,498.0,359.0,Exploration/Innovation,24638
10/174306.png,8.0,134.0,288.0,374.0,exploration,1309
10/174306.png,11.0,7.0,487.0,497.0,Extraterrestrial/Amazing,24639
10/174306.png,10.0,148.0,260.0,327.0,adventure/sci-fi,24640
0/42610.jpg,196.0,77.0,471.0,392.0,Pure,12438
0/42610.jpg,223.0,79.0,443.0,343.0,care/love,18632
0/42610.jpg,24.0,91.0,440.0,284.0,motherly,24641
0/42610.jpg,19.0,30.0,414.0,308.0,Love/Caring,24642
0/42610.jpg,125.0,21.0,277.0,245.0,Hygiene ,24643
10/170581.png,326.0,18.0,389.0,96.0,SWEET,24644
10/170581.png,150.0,67.0,355.0,426.0,dirty dishes,24645
10/170581.png,202.0,185.0,349.0,357.0,desert,6382
10/170581.png,126.0,55.0,396.0,460.0,dirty plate,24646
10/170581.png,141.0,67.81005859375,381.0,449.81005859375,dirty dish,24647
5/121235.jpg,35.0,216.0,500.0,341.0,Fast/Special,24648
5/121235.jpg,485.0,131.0,16.0,368.0,different,982
5/121235.jpg,24.0,220.0,497.0,340.0,fast,733
5/121235.jpg,31.0,165.0,495.0,385.0,special,11278
5/121235.jpg,39.0,182.0,491.0,344.0,shoes,1091
0/138450.jpg,47.0,38.0,460.0,277.0,activity/fun,24649
0/138450.jpg,87.0,225.0,452.0,459.0,moving up,24650
0/138450.jpg,44.0,81.0,470.0,343.0,worldwide,6133
0/138450.jpg,453.0,294.0,35.0,11.0,sports,261
0/138450.jpg,70.0,23.0,455.0,351.0,Sports/Fun,3570
6/144676.jpg,57.0,130.0,466.0,356.0,unique,3258
6/144676.jpg,36.0,126.0,460.0,374.0,record,24651
6/144676.jpg,33.0,140.0,487.0,367.0,Look how far we have come from vinyl records to dvd,24652
6/144676.jpg,27.0,138.0,464.0,346.0,twisted,24653
6/144676.jpg,68.0,146.0,454.0,358.0,size,630
4/10204.jpg,66.0,56.0,460.0,329.0,Hidden advertisement,24654
4/10204.jpg,27.0,31.0,473.0,472.0,Sexy/Beer,24655
4/10204.jpg,29.0,48.0,454.0,390.0,sexy/beautiful,934
4/10204.jpg,84.0,87.0,448.0,473.0,sex appeal/summer,24656
